TaxonomyLevel,InstitutionName,DegreeInstitutionName,Total
Academia,Purdue University,University of Wisconsin Madison Department of Statistics,1.0
Academia,Purdue University,University of Wisconsin–Green Bay,1.0
Academia,Purdue University,University of Wisconsin–Madison,11.0
Academia,Purdue University,University of Wisconsin–Milwaukee,2.0
Academia,Purdue University,Valparaiso University,1.0
Academia,Purdue University,Vanderbilt University,3.0
Academia,Purdue University,Vassar College,1.0
Academia,Purdue University,Virginia Tech,1.0
Academia,Purdue University,Wabash College,1.0
Academia,Purdue University,Warrington College of Business,1.0
Academia,Purdue University,Washington University in Saint Louis,1.0
Academia,Purdue University,Washington University in St. Louis,2.0
Academia,Purdue University,Washington and Lee University,1.0
Academia,Purdue University,Wayne State University,3.0
Academia,Purdue University,Western Connecticut State University,1.0
Academia,Purdue University,Western Reserve University,1.0
Academia,Purdue University,Wheaton College,1.0
Academia,Purdue University,Whitman College,1.0
Academia,Purdue University,Wichita North High School,1.0
Academia,Purdue University,Wilbur Wright College,1.0
Academia,Purdue University,Willamette University,1.0
Academia,Purdue University,William Penn Charter School,1.0
Academia,Purdue University,Wilmington College,1.0
Academia,Purdue University,Wilson College,1.0
Academia,Purdue University,Yale College,1.0
Academia,Purdue University,Yale University,9.0
Academia,RWTH Aachen University,"Academy of Arts, Berlin",1.0
Academia,RWTH Aachen University,"Academy of Fine Arts, Karlsruhe",1.0
Academia,RWTH Aachen University,Albert-Ludwigs-Universität Freiburg,1.0
Academia,RWTH Aachen University,Alte Landesschule Korbach,1.0
Academia,RWTH Aachen University,Ateneo de Manila University,1.0
Academia,RWTH Aachen University,Bauhaus,1.0
Academia,RWTH Aachen University,Bauhaus-Universität Weimar,1.0
Academia,RWTH Aachen University,Bilkent University,2.0
Academia,RWTH Aachen University,Budapest University of Technology and Economics,1.0
Academia,RWTH Aachen University,Carnegie Mellon University,1.0
Academia,RWTH Aachen University,Center for Governmental Research,1.0
Academia,RWTH Aachen University,Clausthal University of Technology,1.0
Academia,RWTH Aachen University,Comenius University,1.0
Academia,RWTH Aachen University,Concordia University,1.0
Academia,RWTH Aachen University,Deutsche wissenschaftliche Prüfungs-kommission für das Lehramt an Mittelschulen in Prag,1.0
Academia,RWTH Aachen University,ESCP Business School,1.0
Academia,RWTH Aachen University,ETH Zurich,3.0
Academia,RWTH Aachen University,Eberhard-Ludwigs-Gymnasium,1.0
Academia,RWTH Aachen University,Eindhoven University of Technology,1.0
Academia,RWTH Aachen University,Einhard-Gymnasium (Aachen),3.0
Academia,RWTH Aachen University,FH Aachen,1.0
Academia,RWTH Aachen University,Faculty of Biomedical Engineering,1.0
Academia,RWTH Aachen University,Faculty of Physics of the Taras Shevchenko National University of Kyiv,1.0
Academia,RWTH Aachen University,First Tiflis Male Gymnasium,1.0
Academia,RWTH Aachen University,Frederick William University Berlin,2.0
Academia,RWTH Aachen University,Freie Universität Berlin,7.0
Academia,RWTH Aachen University,Friedrich Schiller University Jena,2.0
Academia,RWTH Aachen University,Fujian Institute of Research on the Structure of Matter,1.0
Academia,RWTH Aachen University,Gdańsk University of Technology,3.0
Academia,RWTH Aachen University,Gelehrtenschule des Johanneums,1.0
Academia,RWTH Aachen University,German University in Prague Medical School,1.0
Academia,RWTH Aachen University,Goethe University Frankfurt,2.0
Academia,RWTH Aachen University,Graz University of Technology,2.0
Academia,RWTH Aachen University,Gymnasium Georgianum Vreden,1.0
Academia,RWTH Aachen University,Gymnasium Grösslingová,1.0
Academia,RWTH Aachen University,Görres-Gymnasium Düsseldorf,1.0
Academia,RWTH Aachen University,Hannover Medical School,2.0
Academia,RWTH Aachen University,Harvard University,1.0
Academia,RWTH Aachen University,Heidelberg University,12.0
Academia,RWTH Aachen University,Hochschule Hannover,1.0
Academia,RWTH Aachen University,Humboldt-Universität zu Berlin,13.0
Academia,RWTH Aachen University,Imperial University of Dorpat,1.0
Academia,RWTH Aachen University,Johannes Gutenberg University Mainz,4.0
Academia,RWTH Aachen University,Johannes Gutenberg Universität Mainz,1.0
Academia,RWTH Aachen University,Kantonsschule Solothurn,1.0
Academia,RWTH Aachen University,Karlsruhe Institute of Technology,6.0
Academia,RWTH Aachen University,Karlsruher Institut für Technologie,1.0
Academia,RWTH Aachen University,Karpov Institute of Physical Chemistry,1.0
Academia,RWTH Aachen University,Kiel University,4.0
Academia,RWTH Aachen University,Klinikum rechts der Isar der Technischen Universität München,1.0
Academia,RWTH Aachen University,Kunstakademie Düsseldorf,3.0
Academia,RWTH Aachen University,Königliche Kunstgewerbeschule München,1.0
Academia,RWTH Aachen University,Leibniz University Hannover,3.0
Academia,RWTH Aachen University,Leiden University,2.0
Academia,RWTH Aachen University,Leipzig University,6.0
Academia,RWTH Aachen University,Lomonosov Moscow State University,1.0
Academia,RWTH Aachen University,London School of Economics and Political Science,1.0
Academia,RWTH Aachen University,Loyola High School,1.0
Academia,RWTH Aachen University,Ludwig-Maximilians-Universitat Munchen,1.0
Academia,RWTH Aachen University,Ludwig-Maximilians-Universität München,14.0
Academia,RWTH Aachen University,Mainz University of Applied Sciences,1.0
Academia,RWTH Aachen University,Martin Luther University Halle-Wittenberg,4.0
Academia,RWTH Aachen University,Massachusetts Institute of Technology,3.0
Academia,RWTH Aachen University,Max Planck Institute for Sustainable Materials,1.0
Academia,RWTH Aachen University,Middle East Technical University,2.0
Academia,RWTH Aachen University,Middlesex Hospital Medical School,1.0
Academia,RWTH Aachen University,New York University,1.0
Academia,RWTH Aachen University,Newcastle University,1.0
Academia,RWTH Aachen University,Northwestern University,2.0
Academia,RWTH Aachen University,Osnabrück University,1.0
Academia,RWTH Aachen University,Pius gymnasium Aachen,1.0
Academia,RWTH Aachen University,Prussian Academy of Arts,1.0
Academia,RWTH Aachen University,"RWTH Aachen Faculty of Mathematics, Computer science, and Natural sciences",1.0
Academia,RWTH Aachen University,RWTH Aachen Faculty of Medicine,1.0
Academia,RWTH Aachen University,RWTH Aachen University,43.0
Academia,RWTH Aachen University,Radnóti Miklós Experimental Grammar School,1.0
Academia,RWTH Aachen University,Rheinische Friedrich-Wilhelms Universität Bonn Physikalisches Institut,2.0
Academia,RWTH Aachen University,Ruhr University Bochum,1.0
Academia,RWTH Aachen University,Saarland University,1.0
Academia,RWTH Aachen University,Schalke Gymnasium,1.0
Academia,RWTH Aachen University,Stellenbosch University,1.0
Academia,RWTH Aachen University,Swiss Federal Institute of Technology in Lausanne,1.0
Academia,RWTH Aachen University,TU Braunschweig,3.0
Academia,RWTH Aachen University,TU Dresden,1.0
Academia,RWTH Aachen University,Tata Institute of Fundamental Research,1.0
Academia,RWTH Aachen University,Technical University of Darmstadt,7.0
Academia,RWTH Aachen University,Technical University of Dortmund,1.0
Academia,RWTH Aachen University,Technical University of Munich,6.0
Academia,RWTH Aachen University,Technical University of Stuttgart,1.0
Academia,RWTH Aachen University,Technische Universität Berlin,13.0
Academia,RWTH Aachen University,Thomasschule zu Leipzig,1.0
Academia,RWTH Aachen University,Ulm University,2.0
Academia,RWTH Aachen University,University of Aberdeen,1.0
Academia,RWTH Aachen University,University of Amsterdam,1.0
Academia,RWTH Aachen University,University of Basel,2.0
Academia,RWTH Aachen University,University of Bonn,19.0
Academia,RWTH Aachen University,University of Bremen,1.0
Academia,RWTH Aachen University,"University of California, Berkeley",1.0
Academia,RWTH Aachen University,"University of California, Davis",1.0
Academia,RWTH Aachen University,University of Cambridge,2.0
Academia,RWTH Aachen University,University of Canterbury,1.0
Academia,RWTH Aachen University,University of Cologne,9.0
Academia,RWTH Aachen University,University of Düsseldorf,3.0
Academia,RWTH Aachen University,University of Erfurt,1.0
Academia,RWTH Aachen University,University of Erlangen–Nuremberg,5.0
Academia,RWTH Aachen University,University of Freiburg,9.0
Academia,RWTH Aachen University,University of Geneva,1.0
Academia,RWTH Aachen University,University of Giessen,4.0
Academia,RWTH Aachen University,University of Graz,2.0
Academia,RWTH Aachen University,University of Groningen,1.0
Academia,RWTH Aachen University,University of Göttingen,23.0
Academia,RWTH Aachen University,University of Hamburg,6.0
Academia,RWTH Aachen University,University of Illinois System,1.0
Academia,RWTH Aachen University,University of Innsbruck,2.0
Academia,RWTH Aachen University,University of Kaiserslautern,1.0
Academia,RWTH Aachen University,University of Karlsruhe,1.0
Academia,RWTH Aachen University,University of Konstanz,3.0
Academia,RWTH Aachen University,University of Königsberg,1.0
Academia,RWTH Aachen University,University of Lausanne,1.0
Academia,RWTH Aachen University,University of Mannheim,2.0
Academia,RWTH Aachen University,University of Marburg,5.0
Academia,RWTH Aachen University,University of Minnesota,1.0
Academia,RWTH Aachen University,University of Montpellier,1.0
Academia,RWTH Aachen University,University of Münster,6.0
Academia,RWTH Aachen University,University of Paris-Sud,1.0
Academia,RWTH Aachen University,University of Pennsylvania,1.0
Academia,RWTH Aachen University,University of Rostock,1.0
Academia,RWTH Aachen University,University of St. Gallen,1.0
Academia,RWTH Aachen University,University of Strasbourg,5.0
Academia,RWTH Aachen University,University of Stuttgart,9.0
Academia,RWTH Aachen University,University of Toronto,1.0
Academia,RWTH Aachen University,University of Twente,1.0
Academia,RWTH Aachen University,University of Tübingen,6.0
Academia,RWTH Aachen University,University of Vienna,3.0
Academia,RWTH Aachen University,University of Wisconsin–Madison,1.0
Academia,RWTH Aachen University,University of Wrocław,4.0
Academia,RWTH Aachen University,University of Wuppertal,1.0
Academia,RWTH Aachen University,University of Würzburg,1.0
Academia,RWTH Aachen University,University of Zurich,2.0
Academia,RWTH Aachen University,University of the Bundeswehr Munich,2.0
Academia,RWTH Aachen University,Universität Hamburg,1.0
Academia,RWTH Aachen University,Université de Tours,1.0
Academia,RWTH Aachen University,Univerzita Komenskeho Lekárska fakulta,1.0
Academia,RWTH Aachen University,Utrecht University,2.0
Academia,RWTH Aachen University,Vanderbilt University,1.0
Academia,RWTH Aachen University,Viktoriaschule,1.0
Academia,RWTH Aachen University,Washington University in St. Louis,1.0
Academia,RWTH Aachen University,Yeditepe University,1.0
Academia,RWTH Aachen University,"faculty of science, German University in Prague",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ain Shams University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Akademisches Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Albert-Einstein-Gymnasium Ravensburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Albert-Ludwigs-Universität Freiburg,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Altstadt Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,American Chemical Society,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Athens Conservatoire,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Bielefeld University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,"Birkbeck, University of London",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Bismarck-Gymnasium Karlsruhe,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Boston University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,California Institute of Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Carl-Bosch-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Center for Advanced Security Research Darmstadt,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Charles University,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,Chernivtsi University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Clausthal University of Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Collège de Navarre,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Complutense University of Madrid,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Cornell University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Corpus Christi College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Czech Technical University in Prague,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Deakin University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,"Department of Statistical Sciences, Sapienza University of Rome",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Deutsche wissenschaftliche Prüfungs-kommission für das Lehramt an Mittelschulen in Prag,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,ETH Domain,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,ETH Zurich,9.0
Academia,Ruprecht-Karls-Universität Heidelberg,Eberhard-Ludwigs-Gymnasium,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,Educational Commission for Foreign Medical Graduates,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Episcopal Divinity School at Union,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ernestinum Gotha,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Evangelical Seminaries of Maulbronn and Blaubeuren,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Evangelisches Gymnasium zum Grauen Kloster,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Experimental School of the University of Athens,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Eötvös Loránd University,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Faculty of History of the Belarusian State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,"Faculty of Law, German University in Prague",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Faculty of Physics and Mathematics of the Saint Petersburg University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,FernUniversität in Hagen,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Florida State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Frederick William University Berlin,28.0
Academia,Ruprecht-Karls-Universität Heidelberg,Freiberg University of Mining and Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Freie Universität Berlin,18.0
Academia,Ruprecht-Karls-Universität Heidelberg,Friedrich Schiller University Jena,22.0
Academia,Ruprecht-Karls-Universität Heidelberg,Friedrich-Meinecke-Institut,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Friedrich-Wilhelms-Gymnasium  of Posen,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Friedrichswerder Gymnasium,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Fu Jen Catholic University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gelehrtenschule des Johanneums,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,German University in Prague Medical School,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,German University of Administrative Sciences Speyer,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ghent University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Goethe University Frankfurt,22.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gonville and Caius College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Graduate Institute of International Studies,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Grenoble Alpes University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Grinnell College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Grossman School of Medicine,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium Carolinum,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium Grösslingová,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium Leopoldinum (Detmold),1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium Philippinum Marburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium St. Augustin,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Gymnasium Theodorianum,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Harvard College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Harvard University,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,Hebrew University of Jerusalem,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Heidelberg University,272.0
Academia,Ruprecht-Karls-Universität Heidelberg,Heinrich Heine Universität Düsseldorf Mathematisch-Naturwissenschaftliche Fakultät,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Heinrich-Hertz-Gymnasium,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Helmholtz-Gymnasium Heidelberg,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Hermann-von-Helmholtz-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Higher technical school of applied science Wiener Neustadt,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Hiroshima University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Humboldt-Universität zu Berlin,72.0
Academia,Ruprecht-Karls-Universität Heidelberg,Imperial Alexander Lyceum,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Imperial Novorossiia University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Imperial University of Dorpat,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Institución Libre de Enseñanza,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Instituto San Isidoro,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Iowa State University Graduate College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Istanbul University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,"Istituto Papirologico ""Girolamo Vitelli""",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Jawaharlal Nehru University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Johannes Gutenberg University Mainz,10.0
Academia,Ruprecht-Karls-Universität Heidelberg,Johannes Gutenberg Universität Mainz,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Johannes-Kepler-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Johns Hopkins University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kansas State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Karl-Friedrich-Gymnasium Mannheim,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Karls-Gymnasium Stuttgart,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Karlsruhe Institute of Technology,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,Katharineum,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kiel University,18.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kieler Gelehrtenschule,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kirchliche Hochschule Berlin,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kneiphof Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Kreuzschule,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Köllnisches Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Königsbronn Abbey,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,La Jolla Institute for Allergy and Immunology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Laval University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Leibniz University Hannover,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Leiden University,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,Leipzig University,51.0
Academia,Ruprecht-Karls-Universität Heidelberg,Lessing-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Lilienthal-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Lincoln College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ludwig Cauer primary school,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ludwig-Georgs-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ludwig-Maximilians-Universität München,78.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ludwigsgymnasium Saarbrücken,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Lycée Louis-le-Grand,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Magdalenaeum Wrocław,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Mandarin Training Center,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Marie and Louis Pasteur University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Martin Luther University Halle-Wittenberg,20.0
Academia,Ruprecht-Karls-Universität Heidelberg,Massachusetts Institute of Technology,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Max Planck Institute & University of Magdeburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Max Planck Institute for Informatics,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Max Planck Institute for Nuclear Physics,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Max Planck Institute for Physics,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,McGill University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Middle East Technical University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Missouri University of Science and Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Musterschule,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,National Cheng Kung University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,National Technical University of Athens,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,National Tsing Hua University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,National University of Distance Education,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,National and Kapodistrian University of Athens,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,New Jersey Institute of Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,New York University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Nikolaus Lenau High School,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Odenwaldschule,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Old University of Leuven,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Oregon State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Osnabrück University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Paris Diderot University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Pearson College London,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Princeton University,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Pépinière,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,RIKEN,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,RWTH Aachen University,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,Riga Technical University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ruhr University Bochum,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ruprecht Karls Universität Heidelberg Medizinische Fakultät Heidelberg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Rutgers University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Saarland University,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,Saint Petersburg Mining University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Saint Petersburg State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Sapienza University of Rome,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Schule Birklehof,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Scuola Normale Superiore,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Seoul National University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Sorbonne Nouvelle-Paris 3,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Spohn-Gymnasium Ravensburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,St. Xavier High School,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Stanford University,4.0
Academia,Ruprecht-Karls-Universität Heidelberg,State University of Music and Performing Arts Stuttgart,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Stony Brook University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Swarthmore College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,TH Karlsruhe,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,TU Braunschweig,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,TU Dresden,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,TU Wien,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Technical University of Darmstadt,7.0
Academia,Ruprecht-Karls-Universität Heidelberg,Technical University of Munich,4.0
Academia,Ruprecht-Karls-Universität Heidelberg,Technion – Israel Institute of Technology,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Technische Universität Berlin,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Theological College Wuppertal/Bethel,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Thomasschule zu Leipzig,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Trier University,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Trinity College,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Tübinger Stift,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,UMC Utrecht,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Ulm University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Umeå University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Universidad Central,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University College London,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University Hospital Heidelberg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Amsterdam,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Arizona,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Augsburg,4.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bamberg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Basel,10.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bath,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bayreuth,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Berlin,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bern,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Birmingham,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bologna,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bonn,64.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bourges,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Bristol,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of British Columbia,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of California,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of California San Diego,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,"University of California, Berkeley",3.0
Academia,Ruprecht-Karls-Universität Heidelberg,"University of California, Berkeley School of Law",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,"University of California, Los Angeles",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Cambridge,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Chicago,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Chicago Law School,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Cincinnati,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Coimbra,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Cologne,19.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Debrecen,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Duisburg-Essen,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Düsseldorf,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Edinburgh,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Erfurt,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Erlangen–Nuremberg,12.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Florence,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of France,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Freiburg,43.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Fribourg,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Geneva,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Giessen,23.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Gothenburg,1.0
